transaction_id,merchant_id,merchant_name,customer_id,customer_name,customer_email,amount,currency,payment_method,card_network,card_last4,status,error_code,error_message,created_at,captured_at
TXN_15598,MER_002,GreenLeaf Pharmacy,CUST_2575,Customer 5598,cust5598@example.com,24071.22,INR,netbanking,,,captured,,,2026-09-09 02:36:00,2026-09-09 02:36:14
TXN_15599,MER_005,FakeCompany,CUST_6271,Customer 5599,cust5599@example.com,24218.0,INR,wallet,,,captured,,,2026-09-09 02:38:00,2026-09-09 02:38:41
TXN_15600,MER_001,QuickBites Restaurant,CUST_6981,Customer 5600,cust5600@example.com,9820.59,INR,upi,,,captured,,,2026-09-09 02:40:00,2026-09-09 02:40:33
TXN_15601,MER_005,FakeCompany,CUST_9904,Customer 5601,cust5601@example.com,15693.19,INR,upi,,,captured,,,2026-09-09 02:42:00,2026-09-09 02:42:34
TXN_15602,MER_003,ApexRetail,CUST_5536,Customer 5602,cust5602@example.com,12582.23,INR,netbanking,,,captured,,,2026-09-09 02:44:00,2026-09-09 02:44:25
TXN_15603,MER_005,FakeCompany,CUST_8147,Customer 5603,cust5603@example.com,6054.65,INR,netbanking,,,captured,,,2026-09-09 02:46:00,2026-09-09 02:46:53
TXN_15604,MER_001,QuickBites Restaurant,CUST_6623,Customer 5604,cust5604@example.com,22068.7,INR,netbanking,,,captured,,,2026-09-09 02:48:00,2026-09-09 02:48:32
TXN_15605,MER_001,QuickBites Restaurant,CUST_2219,Customer 5605,cust5605@example.com,9528.55,INR,wallet,,,captured,,,2026-09-09 02:50:00,2026-09-09 02:50:11
TXN_15606,MER_005,FakeCompany,CUST_2974,Customer 5606,cust5606@example.com,3474.38,INR,card,VISA,4840,captured,,,2026-09-09 02:52:00,2026-09-09 02:52:43
TXN_15607,MER_002,GreenLeaf Pharmacy,CUST_1282,Customer 5607,cust5607@example.com,11703.9,INR,wallet,,,captured,,,2026-09-09 02:54:00,2026-09-09 02:54:16
TXN_15608,MER_001,QuickBites Restaurant,CUST_2016,Customer 5608,cust5608@example.com,20471.12,INR,netbanking,,,captured,,,2026-09-09 02:56:00,2026-09-09 02:56:25
TXN_15609,MER_002,GreenLeaf Pharmacy,CUST_7411,Customer 5609,cust5609@example.com,1258.13,INR,wallet,,,captured,,,2026-09-09 02:58:00,2026-09-09 02:58:53
TXN_15610,MER_005,FakeCompany,CUST_2983,Customer 5610,cust5610@example.com,5307.69,INR,netbanking,,,captured,,,2026-09-09 03:00:00,2026-09-09 03:00:22
TXN_15611,MER_003,ApexRetail,CUST_5331,Customer 5611,cust5611@example.com,6114.65,INR,card,VISA,7808,captured,,,2026-09-09 03:02:00,2026-09-09 03:02:36
TXN_15612,MER_002,GreenLeaf Pharmacy,CUST_5272,Customer 5612,cust5612@example.com,11012.36,INR,netbanking,,,captured,,,2026-09-09 03:04:00,2026-09-09 03:04:18
TXN_15613,MER_004,TechCorp Inc,CUST_4219,Customer 5613,cust5613@example.com,3182.91,INR,netbanking,,,captured,,,2026-09-09 03:06:00,2026-09-09 03:06:43
TXN_15614,MER_005,FakeCompany,CUST_2684,Customer 5614,cust5614@example.com,4368.53,INR,card,VISA,2099,captured,,,2026-09-09 03:08:00,2026-09-09 03:08:30
TXN_15615,MER_005,FakeCompany,CUST_5139,Customer 5615,cust5615@example.com,18792.93,INR,card,RUPAY,7522,captured,,,2026-09-09 03:10:00,2026-09-09 03:10:14
TXN_15616,MER_002,GreenLeaf Pharmacy,CUST_3437,Customer 5616,cust5616@example.com,6907.79,INR,upi,,,captured,,,2026-09-09 03:12:00,2026-09-09 03:12:33
TXN_15617,MER_002,GreenLeaf Pharmacy,CUST_8044,Customer 5617,cust5617@example.com,19955.56,INR,upi,,,captured,,,2026-09-09 03:14:00,2026-09-09 03:15:00
TXN_15618,MER_005,FakeCompany,CUST_7753,Customer 5618,cust5618@example.com,20398.99,INR,card,RUPAY,2619,failed,ERR_01,Insufficient Funds,2026-09-09 03:16:00,
TXN_15619,MER_002,GreenLeaf Pharmacy,CUST_6662,Customer 5619,cust5619@example.com,17197.81,INR,upi,,,captured,,,2026-09-09 03:18:00,2026-09-09 03:18:40
TXN_15620,MER_001,QuickBites Restaurant,CUST_9268,Customer 5620,cust5620@example.com,10962.61,INR,wallet,,,captured,,,2026-09-09 03:20:00,2026-09-09 03:20:43
TXN_15621,MER_002,GreenLeaf Pharmacy,CUST_2280,Customer 5621,cust5621@example.com,7012.65,INR,card,RUPAY,8544,captured,,,2026-09-09 03:22:00,2026-09-09 03:22:10
TXN_15622,MER_004,TechCorp Inc,CUST_4110,Customer 5622,cust5622@example.com,20543.83,INR,upi,,,captured,,,2026-09-09 03:24:00,2026-09-09 03:24:54
TXN_15623,MER_002,GreenLeaf Pharmacy,CUST_6654,Customer 5623,cust5623@example.com,10969.19,INR,wallet,,,captured,,,2026-09-09 03:26:00,2026-09-09 03:26:48
TXN_15624,MER_002,GreenLeaf Pharmacy,CUST_3324,Customer 5624,cust5624@example.com,4545.16,INR,wallet,,,captured,,,2026-09-09 03:28:00,2026-09-09 03:28:20
TXN_15625,MER_001,QuickBites Restaurant,CUST_4395,Customer 5625,cust5625@example.com,11827.13,INR,netbanking,,,captured,,,2026-09-09 03:30:00,2026-09-09 03:30:38
TXN_15626,MER_002,GreenLeaf Pharmacy,CUST_5819,Customer 5626,cust5626@example.com,20730.17,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-09 03:32:00,
TXN_15627,MER_005,FakeCompany,CUST_4489,Customer 5627,cust5627@example.com,11961.0,INR,netbanking,,,captured,,,2026-09-09 03:34:00,2026-09-09 03:34:18
TXN_15628,MER_002,GreenLeaf Pharmacy,CUST_5638,Customer 5628,cust5628@example.com,5675.36,INR,upi,,,captured,,,2026-09-09 03:36:00,2026-09-09 03:36:24
TXN_15629,MER_001,QuickBites Restaurant,CUST_4752,Customer 5629,cust5629@example.com,16028.0,INR,card,VISA,6076,captured,,,2026-09-09 03:38:00,2026-09-09 03:38:13
TXN_15630,MER_005,FakeCompany,CUST_3209,Customer 5630,cust5630@example.com,3603.72,INR,netbanking,,,captured,,,2026-09-09 03:40:00,2026-09-09 03:40:55
TXN_15631,MER_002,GreenLeaf Pharmacy,CUST_4223,Customer 5631,cust5631@example.com,6849.6,INR,card,RUPAY,1959,captured,,,2026-09-09 03:42:00,2026-09-09 03:42:25
TXN_15632,MER_001,QuickBites Restaurant,CUST_3265,Customer 5632,cust5632@example.com,10220.16,INR,wallet,,,captured,,,2026-09-09 03:44:00,2026-09-09 03:44:57
TXN_15633,MER_005,FakeCompany,CUST_6584,Customer 5633,cust5633@example.com,4453.31,INR,wallet,,,captured,,,2026-09-09 03:46:00,2026-09-09 03:46:10
TXN_15634,MER_005,FakeCompany,CUST_7480,Customer 5634,cust5634@example.com,20272.31,INR,netbanking,,,captured,,,2026-09-09 03:48:00,2026-09-09 03:48:53
TXN_15635,MER_001,QuickBites Restaurant,CUST_7245,Customer 5635,cust5635@example.com,18358.87,INR,wallet,,,captured,,,2026-09-09 03:50:00,2026-09-09 03:50:44
TXN_15636,MER_001,QuickBites Restaurant,CUST_7012,Customer 5636,cust5636@example.com,3694.4,INR,netbanking,,,captured,,,2026-09-09 03:52:00,2026-09-09 03:52:42
TXN_15637,MER_001,QuickBites Restaurant,CUST_4189,Customer 5637,cust5637@example.com,12869.15,INR,card,MASTERCARD,1843,captured,,,2026-09-09 03:54:00,2026-09-09 03:54:17
TXN_15638,MER_005,FakeCompany,CUST_5942,Customer 5638,cust5638@example.com,22725.18,INR,netbanking,,,captured,,,2026-09-09 03:56:00,2026-09-09 03:56:13
TXN_15639,MER_003,ApexRetail,CUST_5498,Customer 5639,cust5639@example.com,4358.34,INR,wallet,,,captured,,,2026-09-09 03:58:00,2026-09-09 03:58:54
TXN_15640,MER_001,QuickBites Restaurant,CUST_7492,Customer 5640,cust5640@example.com,18544.25,INR,netbanking,,,captured,,,2026-09-09 04:00:00,2026-09-09 04:00:57
TXN_15641,MER_002,GreenLeaf Pharmacy,CUST_1047,Customer 5641,cust5641@example.com,3789.24,INR,card,MASTERCARD,8173,captured,,,2026-09-09 04:02:00,2026-09-09 04:02:30
TXN_15642,MER_004,TechCorp Inc,CUST_3007,Customer 5642,cust5642@example.com,4354.08,INR,netbanking,,,captured,,,2026-09-09 04:04:00,2026-09-09 04:04:17
TXN_15643,MER_004,TechCorp Inc,CUST_3637,Customer 5643,cust5643@example.com,24143.66,INR,wallet,,,captured,,,2026-09-09 04:06:00,2026-09-09 04:06:48
TXN_15644,MER_001,QuickBites Restaurant,CUST_5445,Customer 5644,cust5644@example.com,10961.73,INR,card,MASTERCARD,4409,captured,,,2026-09-09 04:08:00,2026-09-09 04:08:45
TXN_15645,MER_001,QuickBites Restaurant,CUST_4682,Customer 5645,cust5645@example.com,19873.11,INR,upi,,,captured,,,2026-09-09 04:10:00,2026-09-09 04:10:33
TXN_15646,MER_003,ApexRetail,CUST_1728,Customer 5646,cust5646@example.com,17519.71,INR,upi,,,captured,,,2026-09-09 04:12:00,2026-09-09 04:12:31
TXN_15647,MER_004,TechCorp Inc,CUST_9747,Customer 5647,cust5647@example.com,24225.11,INR,netbanking,,,captured,,,2026-09-09 04:14:00,2026-09-09 04:14:18
TXN_15648,MER_002,GreenLeaf Pharmacy,CUST_8253,Customer 5648,cust5648@example.com,22145.08,INR,card,MASTERCARD,6032,captured,,,2026-09-09 04:16:00,2026-09-09 04:16:17
TXN_15649,MER_001,QuickBites Restaurant,CUST_5271,Customer 5649,cust5649@example.com,13425.73,INR,netbanking,,,captured,,,2026-09-09 04:18:00,2026-09-09 04:18:20
TXN_15650,MER_001,QuickBites Restaurant,CUST_7215,Customer 5650,cust5650@example.com,16501.49,INR,netbanking,,,captured,,,2026-09-09 04:20:00,2026-09-09 04:20:15
TXN_15651,MER_002,GreenLeaf Pharmacy,CUST_6332,Customer 5651,cust5651@example.com,14540.8,INR,upi,,,captured,,,2026-09-09 04:22:00,2026-09-09 04:22:53
TXN_15652,MER_003,ApexRetail,CUST_4358,Customer 5652,cust5652@example.com,17880.88,INR,upi,,,captured,,,2026-09-09 04:24:00,2026-09-09 04:24:51
TXN_15653,MER_003,ApexRetail,CUST_2732,Customer 5653,cust5653@example.com,12478.97,INR,netbanking,,,captured,,,2026-09-09 04:26:00,2026-09-09 04:26:13
TXN_15654,MER_002,GreenLeaf Pharmacy,CUST_7449,Customer 5654,cust5654@example.com,13259.68,INR,upi,,,captured,,,2026-09-09 04:28:00,2026-09-09 04:28:53
TXN_15655,MER_001,QuickBites Restaurant,CUST_1669,Customer 5655,cust5655@example.com,23423.16,INR,netbanking,,,captured,,,2026-09-09 04:30:00,2026-09-09 04:30:15
TXN_15656,MER_003,ApexRetail,CUST_9841,Customer 5656,cust5656@example.com,379.3,INR,upi,,,captured,,,2026-09-09 04:32:00,2026-09-09 04:33:00
TXN_15657,MER_005,FakeCompany,CUST_1699,Customer 5657,cust5657@example.com,15957.07,INR,card,VISA,6863,captured,,,2026-09-09 04:34:00,2026-09-09 04:34:22
TXN_15658,MER_005,FakeCompany,CUST_8741,Customer 5658,cust5658@example.com,16755.67,INR,card,RUPAY,3440,failed,ERR_01,Insufficient Funds,2026-09-09 04:36:00,
TXN_15659,MER_001,QuickBites Restaurant,CUST_6414,Customer 5659,cust5659@example.com,16203.04,INR,wallet,,,captured,,,2026-09-09 04:38:00,2026-09-09 04:38:15
TXN_15660,MER_005,FakeCompany,CUST_2771,Customer 5660,cust5660@example.com,15529.94,INR,wallet,,,captured,,,2026-09-09 04:40:00,2026-09-09 04:40:10
TXN_15661,MER_004,TechCorp Inc,CUST_4780,Customer 5661,cust5661@example.com,9879.53,INR,upi,,,captured,,,2026-09-09 04:42:00,2026-09-09 04:42:56
TXN_15662,MER_004,TechCorp Inc,CUST_4832,Customer 5662,cust5662@example.com,16227.8,INR,netbanking,,,captured,,,2026-09-09 04:44:00,2026-09-09 04:44:15
TXN_15663,MER_005,FakeCompany,CUST_7290,Customer 5663,cust5663@example.com,11702.02,INR,netbanking,,,captured,,,2026-09-09 04:46:00,2026-09-09 04:46:23
TXN_15664,MER_003,ApexRetail,CUST_5963,Customer 5664,cust5664@example.com,23580.93,INR,upi,,,captured,,,2026-09-09 04:48:00,2026-09-09 04:48:54
TXN_15665,MER_003,ApexRetail,CUST_7114,Customer 5665,cust5665@example.com,16249.3,INR,netbanking,,,captured,,,2026-09-09 04:50:00,2026-09-09 04:50:23
TXN_15666,MER_003,ApexRetail,CUST_8515,Customer 5666,cust5666@example.com,12379.64,INR,wallet,,,captured,,,2026-09-09 04:52:00,2026-09-09 04:52:31
TXN_15667,MER_002,GreenLeaf Pharmacy,CUST_9245,Customer 5667,cust5667@example.com,19678.89,INR,wallet,,,captured,,,2026-09-09 04:54:00,2026-09-09 04:54:26
TXN_15668,MER_002,GreenLeaf Pharmacy,CUST_9995,Customer 5668,cust5668@example.com,6305.46,INR,netbanking,,,captured,,,2026-09-09 04:56:00,2026-09-09 04:56:48
TXN_15669,MER_001,QuickBites Restaurant,CUST_9223,Customer 5669,cust5669@example.com,14490.03,INR,netbanking,,,captured,,,2026-09-09 04:58:00,2026-09-09 04:58:10
TXN_15670,MER_005,FakeCompany,CUST_7698,Customer 5670,cust5670@example.com,16221.96,INR,wallet,,,captured,,,2026-09-09 05:00:00,2026-09-09 05:00:51
TXN_15671,MER_002,GreenLeaf Pharmacy,CUST_3299,Customer 5671,cust5671@example.com,22879.78,INR,upi,,,captured,,,2026-09-09 05:02:00,2026-09-09 05:02:36
TXN_15672,MER_005,FakeCompany,CUST_4122,Customer 5672,cust5672@example.com,12891.57,INR,netbanking,,,captured,,,2026-09-09 05:04:00,2026-09-09 05:04:53
TXN_15673,MER_002,GreenLeaf Pharmacy,CUST_1044,Customer 5673,cust5673@example.com,11321.19,INR,wallet,,,captured,,,2026-09-09 05:06:00,2026-09-09 05:06:47
TXN_15674,MER_002,GreenLeaf Pharmacy,CUST_2779,Customer 5674,cust5674@example.com,7818.02,INR,netbanking,,,captured,,,2026-09-09 05:08:00,2026-09-09 05:08:25
TXN_15675,MER_005,FakeCompany,CUST_1062,Customer 5675,cust5675@example.com,804.11,INR,wallet,,,captured,,,2026-09-09 05:10:00,2026-09-09 05:10:51
TXN_15676,MER_001,QuickBites Restaurant,CUST_1575,Customer 5676,cust5676@example.com,16717.97,INR,wallet,,,captured,,,2026-09-09 05:12:00,2026-09-09 05:12:34
TXN_15677,MER_001,QuickBites Restaurant,CUST_5826,Customer 5677,cust5677@example.com,15741.16,INR,card,RUPAY,9335,captured,,,2026-09-09 05:14:00,2026-09-09 05:14:12
TXN_15678,MER_005,FakeCompany,CUST_3205,Customer 5678,cust5678@example.com,3722.86,INR,card,RUPAY,1291,captured,,,2026-09-09 05:16:00,2026-09-09 05:16:31
TXN_15679,MER_005,FakeCompany,CUST_9907,Customer 5679,cust5679@example.com,23890.14,INR,card,MASTERCARD,9105,captured,,,2026-09-09 05:18:00,2026-09-09 05:18:42
TXN_15680,MER_004,TechCorp Inc,CUST_2138,Customer 5680,cust5680@example.com,7660.35,INR,card,VISA,6216,captured,,,2026-09-09 05:20:00,2026-09-09 05:20:20
TXN_15681,MER_003,ApexRetail,CUST_1805,Customer 5681,cust5681@example.com,9698.91,INR,netbanking,,,captured,,,2026-09-09 05:22:00,2026-09-09 05:22:15
TXN_15682,MER_003,ApexRetail,CUST_2963,Customer 5682,cust5682@example.com,23035.37,INR,wallet,,,captured,,,2026-09-09 05:24:00,2026-09-09 05:24:14
TXN_15683,MER_003,ApexRetail,CUST_5200,Customer 5683,cust5683@example.com,19835.07,INR,netbanking,,,captured,,,2026-09-09 05:26:00,2026-09-09 05:26:16
TXN_15684,MER_004,TechCorp Inc,CUST_8544,Customer 5684,cust5684@example.com,21456.8,INR,card,RUPAY,4051,captured,,,2026-09-09 05:28:00,2026-09-09 05:28:53
TXN_15685,MER_001,QuickBites Restaurant,CUST_8502,Customer 5685,cust5685@example.com,3615.49,INR,netbanking,,,captured,,,2026-09-09 05:30:00,2026-09-09 05:30:51
TXN_15686,MER_001,QuickBites Restaurant,CUST_3891,Customer 5686,cust5686@example.com,8966.96,INR,wallet,,,captured,,,2026-09-09 05:32:00,2026-09-09 05:32:34
TXN_15687,MER_003,ApexRetail,CUST_7813,Customer 5687,cust5687@example.com,16759.23,INR,netbanking,,,captured,,,2026-09-09 05:34:00,2026-09-09 05:34:23
TXN_15688,MER_002,GreenLeaf Pharmacy,CUST_1924,Customer 5688,cust5688@example.com,21527.72,INR,wallet,,,captured,,,2026-09-09 05:36:00,2026-09-09 05:36:32
TXN_15689,MER_002,GreenLeaf Pharmacy,CUST_4192,Customer 5689,cust5689@example.com,2716.16,INR,upi,,,captured,,,2026-09-09 05:38:00,2026-09-09 05:38:30
TXN_15690,MER_003,ApexRetail,CUST_5103,Customer 5690,cust5690@example.com,22532.36,INR,card,RUPAY,2860,captured,,,2026-09-09 05:40:00,2026-09-09 05:40:26
TXN_15691,MER_004,TechCorp Inc,CUST_5114,Customer 5691,cust5691@example.com,22571.93,INR,netbanking,,,failed,ERR_01,Insufficient Funds,2026-09-09 05:42:00,
TXN_15692,MER_004,TechCorp Inc,CUST_4884,Customer 5692,cust5692@example.com,9178.48,INR,wallet,,,captured,,,2026-09-09 05:44:00,2026-09-09 05:44:26
TXN_15693,MER_001,QuickBites Restaurant,CUST_8353,Customer 5693,cust5693@example.com,9867.46,INR,netbanking,,,captured,,,2026-09-09 05:46:00,2026-09-09 05:46:42
TXN_15694,MER_002,GreenLeaf Pharmacy,CUST_8124,Customer 5694,cust5694@example.com,21608.57,INR,netbanking,,,captured,,,2026-09-09 05:48:00,2026-09-09 05:48:43
TXN_15695,MER_004,TechCorp Inc,CUST_2969,Customer 5695,cust5695@example.com,24593.14,INR,card,VISA,2105,failed,ERR_01,Insufficient Funds,2026-09-09 05:50:00,
TXN_15696,MER_002,GreenLeaf Pharmacy,CUST_5792,Customer 5696,cust5696@example.com,18007.65,INR,wallet,,,failed,ERR_01,Insufficient Funds,2026-09-09 05:52:00,
TXN_15697,MER_005,FakeCompany,CUST_3587,Customer 5697,cust5697@example.com,1359.01,INR,upi,,,captured,,,2026-09-09 05:54:00,2026-09-09 05:54:32
TXN_15698,MER_003,ApexRetail,CUST_4546,Customer 5698,cust5698@example.com,22969.07,INR,wallet,,,captured,,,2026-09-09 05:56:00,2026-09-09 05:56:10
TXN_15699,MER_003,ApexRetail,CUST_5401,Customer 5699,cust5699@example.com,5623.86,INR,upi,,,captured,,,2026-09-09 05:58:00,2026-09-09 05:58:35
TXN_15700,MER_001,QuickBites Restaurant,CUST_1036,Customer 5700,cust5700@example.com,23880.56,INR,card,VISA,9211,captured,,,2026-09-09 06:00:00,2026-09-09 06:00:28
TXN_15701,MER_004,TechCorp Inc,CUST_5591,Customer 5701,cust5701@example.com,3247.61,INR,wallet,,,captured,,,2026-09-09 06:02:00,2026-09-09 06:02:45
TXN_15702,MER_002,GreenLeaf Pharmacy,CUST_1064,Customer 5702,cust5702@example.com,24744.96,INR,netbanking,,,captured,,,2026-09-09 06:04:00,2026-09-09 06:04:59
TXN_15703,MER_001,QuickBites Restaurant,CUST_9699,Customer 5703,cust5703@example.com,22907.24,INR,card,MASTERCARD,6832,captured,,,2026-09-09 06:06:00,2026-09-09 06:06:50
TXN_15704,MER_003,ApexRetail,CUST_3861,Customer 5704,cust5704@example.com,20918.03,INR,card,VISA,5662,captured,,,2026-09-09 06:08:00,2026-09-09 06:08:26
TXN_15705,MER_005,FakeCompany,CUST_4241,Customer 5705,cust5705@example.com,21306.38,INR,card,VISA,4715,captured,,,2026-09-09 06:10:00,2026-09-09 06:10:33
TXN_15706,MER_002,GreenLeaf Pharmacy,CUST_7432,Customer 5706,cust5706@example.com,17675.54,INR,upi,,,captured,,,2026-09-09 06:12:00,2026-09-09 06:12:26
TXN_15707,MER_005,FakeCompany,CUST_3753,Customer 5707,cust5707@example.com,23111.52,INR,card,MASTERCARD,5233,captured,,,2026-09-09 06:14:00,2026-09-09 06:14:51
TXN_15708,MER_001,QuickBites Restaurant,CUST_6582,Customer 5708,cust5708@example.com,12756.44,INR,wallet,,,captured,,,2026-09-09 06:16:00,2026-09-09 06:16:44
TXN_15709,MER_005,FakeCompany,CUST_2379,Customer 5709,cust5709@example.com,23501.21,INR,wallet,,,captured,,,2026-09-09 06:18:00,2026-09-09 06:19:00
TXN_15710,MER_002,GreenLeaf Pharmacy,CUST_4139,Customer 5710,cust5710@example.com,22502.97,INR,wallet,,,captured,,,2026-09-09 06:20:00,2026-09-09 06:20:44
TXN_15711,MER_005,FakeCompany,CUST_6332,Customer 5711,cust5711@example.com,21039.51,INR,netbanking,,,captured,,,2026-09-09 06:22:00,2026-09-09 06:22:37
TXN_15712,MER_001,QuickBites Restaurant,CUST_3526,Customer 5712,cust5712@example.com,18511.95,INR,wallet,,,captured,,,2026-09-09 06:24:00,2026-09-09 06:24:43
TXN_15713,MER_004,TechCorp Inc,CUST_5444,Customer 5713,cust5713@example.com,15385.02,INR,card,MASTERCARD,8459,captured,,,2026-09-09 06:26:00,2026-09-09 06:26:54
TXN_15714,MER_002,GreenLeaf Pharmacy,CUST_4871,Customer 5714,cust5714@example.com,22280.11,INR,card,RUPAY,6874,captured,,,2026-09-09 06:28:00,2026-09-09 06:28:48
TXN_15715,MER_001,QuickBites Restaurant,CUST_5772,Customer 5715,cust5715@example.com,7788.64,INR,card,RUPAY,2852,captured,,,2026-09-09 06:30:00,2026-09-09 06:30:52
TXN_15716,MER_004,TechCorp Inc,CUST_2233,Customer 5716,cust5716@example.com,19135.64,INR,card,MASTERCARD,7578,captured,,,2026-09-09 06:32:00,2026-09-09 06:32:25
TXN_15717,MER_001,QuickBites Restaurant,CUST_3650,Customer 5717,cust5717@example.com,6597.64,INR,upi,,,captured,,,2026-09-09 06:34:00,2026-09-09 06:34:13
TXN_15718,MER_001,QuickBites Restaurant,CUST_4082,Customer 5718,cust5718@example.com,11938.33,INR,card,RUPAY,8998,captured,,,2026-09-09 06:36:00,2026-09-09 06:36:57
TXN_15719,MER_001,QuickBites Restaurant,CUST_6541,Customer 5719,cust5719@example.com,21602.98,INR,upi,,,captured,,,2026-09-09 06:38:00,2026-09-09 06:38:11
TXN_15720,MER_002,GreenLeaf Pharmacy,CUST_7112,Customer 5720,cust5720@example.com,12370.48,INR,wallet,,,captured,,,2026-09-09 06:40:00,2026-09-09 06:40:36
TXN_15721,MER_004,TechCorp Inc,CUST_5963,Customer 5721,cust5721@example.com,13547.11,INR,upi,,,captured,,,2026-09-09 06:42:00,2026-09-09 06:42:44
TXN_15722,MER_004,TechCorp Inc,CUST_7739,Customer 5722,cust5722@example.com,22635.2,INR,upi,,,captured,,,2026-09-09 06:44:00,2026-09-09 06:44:14
TXN_15723,MER_003,ApexRetail,CUST_9446,Customer 5723,cust5723@example.com,6320.6,INR,netbanking,,,captured,,,2026-09-09 06:46:00,2026-09-09 06:46:45
TXN_15724,MER_001,QuickBites Restaurant,CUST_6839,Customer 5724,cust5724@example.com,4216.36,INR,card,VISA,2950,captured,,,2026-09-09 06:48:00,2026-09-09 06:48:24
TXN_15725,MER_002,GreenLeaf Pharmacy,CUST_3011,Customer 5725,cust5725@example.com,9715.44,INR,netbanking,,,captured,,,2026-09-09 06:50:00,2026-09-09 06:50:33
TXN_15726,MER_004,TechCorp Inc,CUST_8405,Customer 5726,cust5726@example.com,2976.44,INR,upi,,,captured,,,2026-09-09 06:52:00,2026-09-09 06:52:34
TXN_15727,MER_003,ApexRetail,CUST_7534,Customer 5727,cust5727@example.com,6075.9,INR,card,RUPAY,6928,captured,,,2026-09-09 06:54:00,2026-09-09 06:54:49
TXN_15728,MER_002,GreenLeaf Pharmacy,CUST_8331,Customer 5728,cust5728@example.com,6026.46,INR,upi,,,captured,,,2026-09-09 06:56:00,2026-09-09 06:56:55
TXN_15729,MER_005,FakeCompany,CUST_9170,Customer 5729,cust5729@example.com,11997.22,INR,upi,,,captured,,,2026-09-09 06:58:00,2026-09-09 06:58:57
TXN_15730,MER_002,GreenLeaf Pharmacy,CUST_3507,Customer 5730,cust5730@example.com,24522.42,INR,upi,,,captured,,,2026-09-09 07:00:00,2026-09-09 07:00:42
TXN_15731,MER_004,TechCorp Inc,CUST_9163,Customer 5731,cust5731@example.com,21022.47,INR,netbanking,,,captured,,,2026-09-09 07:02:00,2026-09-09 07:02:18
TXN_15732,MER_001,QuickBites Restaurant,CUST_3957,Customer 5732,cust5732@example.com,5138.44,INR,upi,,,captured,,,2026-09-09 07:04:00,2026-09-09 07:04:57
TXN_15733,MER_001,QuickBites Restaurant,CUST_5658,Customer 5733,cust5733@example.com,13110.69,INR,upi,,,failed,ERR_01,Insufficient Funds,2026-09-09 07:06:00,
TXN_15734,MER_002,GreenLeaf Pharmacy,CUST_9831,Customer 5734,cust5734@example.com,12325.82,INR,netbanking,,,captured,,,2026-09-09 07:08:00,2026-09-09 07:08:32
TXN_15735,MER_004,TechCorp Inc,CUST_7190,Customer 5735,cust5735@example.com,16557.27,INR,wallet,,,captured,,,2026-09-09 07:10:00,2026-09-09 07:10:45
TXN_15736,MER_001,QuickBites Restaurant,CUST_8237,Customer 5736,cust5736@example.com,10583.9,INR,card,RUPAY,3692,captured,,,2026-09-09 07:12:00,2026-09-09 07:12:16
